against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1526,224,287,0,1961,217,279,17,6,"West Coast",128.505897771953,21,60,1,15
1646,254,268,0,2128,232,310,3,6,Carlton,129.283110571081,20,56,2,14
1717,211,281,0,1949,251,278,18,8,"Western Bulldogs",113.511939429237,20,48,3,12
1803,261,265,0,1867,257,267,4,8,Collingwood,103.549639489739,20,48,4,12
1835,239,270,0,1890,266,270,14,8,Richmond,102.99727520436,20,48,5,12
1712,248,279,0,2097,244,303,12,9,"North Melbourne",122.488317757009,20,44,6,11
1647,225,242,0,1952,237,285,11,9,Melbourne,118.518518518519,20,44,7,11
1910,272,273,0,2121,273,308,7,9,Geelong,111.047120418848,20,44,8,11
1867,241,250,0,2020,271,295,10,9,Hawthorn,108.194965184788,20,44,9,11
1942,250,227,0,1937,282,285,5,10,Essendon,99.7425334706488,20,40,10,10
2093,287,241,0,1849,301,268,2,12,"Brisbane Lions",88.3420926899188,21,36,11,9
2035,229,250,1,1714,301,244,1,11,Adelaide,84.2260442260442,20,34,12,8
2225,281,193,1,1579,324,231,15,14,"St Kilda",70.9662921348315,20,22,13,5
2156,278,218,0,1550,313,222,19,15,Fitzroy,71.8923933209647,20,20,14,5
2267,281,237,0,1767,331,255,16,16,Sydney,77.9444199382444,20,16,15,4
