against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
437,59,75,0,639,63,94,16,1,Sydney,146.224256292906,6,20,1,5
463,61,90,0,654,67,94,4,1,Collingwood,141.252699784017,6,20,2,5
361,61,47,0,509,50,77,15,1,"St Kilda",140.997229916898,6,20,3,5
503,71,84,0,672,72,98,6,1,Fremantle,133.598409542744,6,20,4,5
531,75,95,0,731,76,106,7,2,Geelong,137.664783427495,6,16,5,4
540,72,84,0,570,78,81,2,2,"Brisbane Lions",105.555555555556,6,16,6,4
553,79,73,0,481,79,68,13,2,"Port Adelaide",86.9801084990958,6,16,7,4
483,75,79,0,559,68,80,18,3,"Western Bulldogs",115.734989648033,6,12,8,3
544,82,70,0,592,77,87,3,3,Carlton,108.823529411765,6,12,9,3
479,77,73,0,517,67,74,11,3,Melbourne,107.933194154489,6,12,10,3
578,68,63,0,483,85,70,12,3,"North Melbourne",83.5640138408305,6,12,11,3
597,69,83,0,497,88,69,5,4,Essendon,83.249581239531,6,8,12,2
572,92,70,0,484,80,69,10,5,Hawthorn,84.6153846153846,6,4,13,1
623,77,70,0,496,91,71,17,5,"West Coast",79.6147672552167,6,4,14,1
614,74,73,0,379,90,51,1,6,Adelaide,61.7263843648208,6,0,15,0
757,97,60,0,372,110,52,14,6,Richmond,49.1413474240423,6,0,16,0
