against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1658,206,339,1,2349,242,335,4,4,Collingwood,141.67671893848,22,70,1,17
1702,256,292,0,2518,241,371,7,5,Geelong,147.943595769683,22,68,2,17
1591,205,231,1,1935,231,284,15,6,"St Kilda",121.621621621622,22,62,3,15
1734,228,248,0,2174,251,321,18,8,"Western Bulldogs",125.374855824683,22,56,4,14
1863,231,259,0,2017,272,293,16,9,Sydney,108.266237251744,22,52,5,13
2087,245,278,0,2168,307,315,6,9,Fremantle,103.88116914231,22,52,6,13
1847,257,262,1,2044,265,297,10,9,Hawthorn,110.665944775311,22,50,7,12
1983,273,253,0,2143,285,315,3,11,Carlton,108.068582955119,22,44,8,11
2208,252,256,0,1930,326,279,12,11,"North Melbourne",87.4094202898551,22,44,9,11
2123,287,237,0,1749,306,252,13,12,"Port Adelaide",82.3834196891192,22,40,10,10
1870,256,263,0,1763,269,250,1,13,Adelaide,94.2780748663102,22,36,11,9
1971,291,231,1,1863,280,272,11,13,Melbourne,94.5205479452055,22,34,12,8
2158,292,251,0,1775,311,254,2,15,"Brisbane Lions",82.2520852641335,22,28,13,7
2402,254,268,0,1930,358,277,5,15,Essendon,80.3497085761865,22,28,14,7
2348,314,238,0,1714,339,246,14,16,Richmond,72.9982964224872,22,24,15,6
2300,302,243,0,1773,333,255,17,18,"West Coast",77.0869565217391,22,16,16,4
