against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1509,189,304,1,2200,220,316,4,3,Collingwood,145.791915175613,20,66,1,16
1555,241,263,0,2285,219,337,7,5,Geelong,146.945337620579,20,60,2,15
1432,184,211,1,1783,208,262,15,5,"St Kilda",124.511173184358,20,58,3,14
1542,204,233,0,1997,223,294,18,7,"Western Bulldogs",129.507133592737,20,52,4,13
1845,225,254,0,2036,270,297,6,8,Fremantle,110.352303523035,20,48,5,12
1769,245,237,0,1977,254,290,3,9,Carlton,111.75805539853,20,44,6,11
1725,213,237,0,1797,252,260,16,9,Sydney,104.173913043478,20,44,7,11
1713,231,243,1,1791,247,258,10,9,Hawthorn,104.553415061296,20,42,8,10
2011,229,231,0,1707,297,246,12,11,"North Melbourne",84.8831427150671,20,36,9,9
1746,270,201,1,1677,246,246,11,11,Melbourne,96.0481099656357,20,34,10,8
1779,231,243,0,1647,258,234,1,12,Adelaide,92.5801011804384,20,32,11,8
1928,254,213,0,1515,279,217,13,12,"Port Adelaide",78.5788381742739,20,32,12,8
2200,238,248,0,1784,327,256,5,13,Essendon,81.0909090909091,20,28,13,7
1984,274,232,0,1612,285,230,2,14,"Brisbane Lions",81.25,20,24,14,6
2111,287,212,0,1508,304,216,14,14,Richmond,71.4353387020369,20,24,15,6
2078,272,225,0,1611,301,231,17,16,"West Coast",77.5264677574591,20,16,16,4
