against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1265,179,259,0,1519,181,210,4,4,Collingwood,120.079051383399,15,44,1,11
1177,163,196,0,1354,169,193,16,4,Sydney,115.038232795242,15,44,2,11
1317,183,204,0,1518,189,219,3,5,Carlton,115.261958997722,15,40,3,10
1013,191,218,0,1256,137,173,15,6,"St Kilda",123.988153998026,15,36,4,9
1342,202,166,0,1438,190,212,7,6,Geelong,107.153502235469,15,36,5,9
1427,191,205,0,1381,206,196,14,7,Richmond,96.7764540995095,15,32,6,8
1372,190,176,0,1520,197,224,10,8,Hawthorn,110.787172011662,15,28,7,7
1273,175,193,0,1165,183,162,18,8,"Western Bulldogs",91.516103692066,15,28,8,7
1481,191,211,0,1195,215,164,19,9,Fitzroy,80.6887238352464,15,24,9,6
1378,220,171,0,1137,193,161,11,10,Melbourne,82.510885341074,15,20,10,5
1334,206,175,0,1123,188,158,5,11,Essendon,84.1829085457271,15,16,11,4
1273,241,158,0,1046,172,148,12,12,"North Melbourne",82.1681068342498,15,12,12,3
