against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
99,15,39,0,261,14,37,15,0,"St Kilda",263.636363636364,2,8,1,2
178,28,29,0,281,25,42,4,0,Collingwood,157.865168539326,2,8,2,2
177,21,26,0,248,26,37,3,0,Carlton,140.112994350282,2,8,3,2
153,33,21,0,189,20,28,11,0,Melbourne,123.529411764706,2,8,4,2
229,19,18,0,216,35,33,7,1,Geelong,94.3231441048035,2,4,5,1
222,24,34,0,190,33,26,18,1,"Western Bulldogs",85.5855855855856,2,4,6,1
152,20,26,0,128,22,17,16,1,Sydney,84.2105263157895,2,4,7,1
257,35,29,0,167,37,23,19,1,Fitzroy,64.9805447470817,2,4,8,1
231,21,31,0,211,35,30,10,2,Hawthorn,91.3419913419913,2,0,9,0
249,39,28,0,190,35,27,14,2,Richmond,76.3052208835341,2,0,10,0
251,41,26,0,170,35,24,5,2,Essendon,67.7290836653386,2,0,11,0
160,28,17,0,107,22,15,12,2,"North Melbourne",66.875,2,0,12,0
