against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
495,63,117,0,687,72,95,4,0,Collingwood,138.787878787879,6,24,1,6
551,77,76,0,694,79,103,3,1,Carlton,125.952813067151,6,20,2,5
528,72,58,0,634,76,96,7,2,Geelong,120.075757575758,6,16,3,4
423,57,90,0,444,61,59,16,2,Sydney,104.964539007092,6,16,4,4
487,91,77,0,503,66,71,11,2,Melbourne,103.285420944559,6,16,5,4
425,89,89,0,563,56,79,15,3,"St Kilda",132.470588235294,6,12,6,3
572,74,87,0,513,83,71,18,3,"Western Bulldogs",89.6853146853147,6,12,7,3
570,84,79,0,505,81,71,5,4,Essendon,88.5964912280702,6,8,8,2
660,90,76,0,544,95,78,14,4,Richmond,82.4242424242424,6,8,9,2
688,82,97,0,475,101,63,19,4,Fitzroy,69.0406976744186,6,8,10,2
522,114,58,0,436,68,63,12,5,"North Melbourne",83.5249042145594,6,4,11,1
665,83,72,0,588,97,86,10,6,Hawthorn,88.4210526315789,6,0,12,0
