against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
372,48,70,0,490,54,70,4,0,Collingwood,131.720430107527,4,16,1,4
260,50,72,0,444,35,62,15,1,"St Kilda",170.769230769231,4,12,2,3
384,48,53,0,461,56,68,3,1,Carlton,120.052083333333,4,12,3,3
365,59,56,0,374,51,53,11,1,Melbourne,102.465753424658,4,12,4,3
383,47,39,0,423,56,64,7,2,Geelong,110.443864229765,4,8,5,2
373,49,63,0,357,54,49,18,2,"Western Bulldogs",95.7104557640751,4,8,6,2
312,36,54,0,294,46,40,16,2,Sydney,94.2307692307692,4,8,7,2
410,68,50,0,380,57,55,5,2,Essendon,92.6829268292683,4,8,8,2
336,60,45,0,321,46,46,12,3,"North Melbourne",95.5357142857143,4,4,9,1
459,69,52,0,358,65,51,14,3,Richmond,77.9956427015251,4,4,10,1
492,66,53,0,311,71,43,19,3,Fitzroy,63.2113821138211,4,4,11,1
449,59,52,0,382,65,55,10,4,Hawthorn,85.0779510022272,4,0,12,0
