against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1560,240,350,0,2078,220,288,4,4,Collingwood,133.205128205128,20,64,1,16
1716,252,267,0,1923,244,276,3,6,Carlton,112.062937062937,20,56,2,14
1365,243,291,0,1725,187,239,15,7,"St Kilda",126.373626373626,20,52,3,13
1601,233,252,0,1764,228,252,16,7,Sydney,110.181136789507,20,52,4,13
1724,278,227,0,1799,241,262,7,9,Geelong,104.350348027842,20,44,5,11
1839,243,270,0,1806,266,256,14,9,Richmond,98.2055464926591,20,44,6,11
1700,236,272,0,1538,244,211,18,10,"Western Bulldogs",90.4705882352941,20,40,7,10
1932,264,261,0,1629,278,228,19,11,Fitzroy,84.3167701863354,20,36,8,9
1847,251,230,0,2000,266,295,10,12,Hawthorn,108.283703302653,20,32,9,8
1874,278,260,0,1598,266,223,5,14,Essendon,85.2721451440768,20,24,10,6
1834,292,244,0,1522,257,213,11,14,Melbourne,82.9880043620502,20,24,11,6
1807,331,217,0,1417,246,200,12,17,"North Melbourne",78.4172661870504,20,12,12,3
