against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
531,93,107,0,785,73,113,3,1,Carlton,147.834274952919,7,24,1,6
595,97,120,0,792,83,112,10,1,Hawthorn,133.109243697479,7,24,2,6
645,87,111,0,789,93,113,5,2,Essendon,122.325581395349,7,20,3,5
655,97,124,0,760,93,106,14,2,Richmond,116.030534351145,7,20,4,5
617,101,84,0,630,86,91,18,3,"Western Bulldogs",102.106969205835,7,16,5,4
719,77,109,0,625,107,86,4,3,Collingwood,86.9262865090403,7,16,6,4
661,103,120,0,588,93,78,15,4,"St Kilda",88.9561270801815,7,12,7,3
811,121,92,0,710,115,103,11,4,Melbourne,87.5462392108508,7,12,8,3
710,110,100,0,670,100,95,19,5,Fitzroy,94.3661971830986,7,8,9,2
654,90,89,0,617,94,88,12,5,"North Melbourne",94.3425076452599,7,8,10,2
676,112,82,0,586,94,84,7,5,Geelong,86.6863905325444,7,8,11,2
828,138,88,0,550,115,77,16,7,Sydney,66.4251207729469,7,0,12,0
