against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1475,263,314,0,2162,202,308,10,2,Hawthorn,146.576271186441,19,68,1,17
1575,261,278,0,2072,219,299,3,4,Carlton,131.555555555556,19,60,2,15
1588,244,285,0,1785,224,250,12,7,"North Melbourne",112.405541561713,19,48,3,12
1571,269,320,0,1736,217,236,15,8,"St Kilda",110.502864417568,19,44,4,11
1719,261,311,0,1919,243,268,14,9,Richmond,111.634671320535,19,40,5,10
1851,231,262,0,1672,270,235,4,9,Collingwood,90.3295515937331,19,40,6,10
1791,273,233,0,1685,253,242,18,10,"Western Bulldogs",94.0815187046343,19,36,7,9
1966,286,264,0,1842,280,263,11,10,Melbourne,93.6927772126144,19,36,8,9
2121,273,246,0,1890,308,274,5,11,Essendon,89.1089108910891,19,32,9,8
1860,300,265,0,1807,260,257,19,12,Fitzroy,97.1505376344086,19,28,10,7
1956,312,246,0,1458,274,202,7,14,Geelong,74.5398773006135,19,20,11,5
2086,304,253,0,1531,297,213,16,18,Sydney,73.3940556088207,19,4,12,1
