against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1568,272,327,0,2253,216,321,10,3,Hawthorn,143.686224489796,20,68,1,17
1673,281,289,0,2167,232,313,3,5,Carlton,129.527794381351,20,60,2,15
1693,259,298,0,1876,239,263,12,8,"North Melbourne",110.809214412286,20,48,3,12
1814,272,331,0,2017,257,281,14,9,Richmond,111.190738699008,20,44,4,11
1727,281,337,0,1873,241,256,15,9,"St Kilda",108.45396641575,20,44,5,11
1988,248,274,0,1828,290,259,4,9,Collingwood,91.9517102615694,20,44,6,11
1882,286,242,0,1778,266,256,18,10,"Western Bulldogs",94.4739638682253,20,40,7,10
2066,308,275,0,1931,293,276,11,11,Melbourne,93.4656340755082,20,36,8,9
2212,286,261,0,1995,321,289,5,11,Essendon,90.1898734177215,20,36,9,9
1949,311,287,0,1907,273,270,19,12,Fitzroy,97.8450487429451,20,32,10,8
2061,327,262,0,1546,289,214,7,15,Geelong,75.0121300339641,20,20,11,5
2174,320,268,0,1636,309,228,16,18,Sydney,75.2529898804048,20,8,12,2
