against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
967,157,201,0,1443,135,207,10,1,Hawthorn,149.224405377456,12,44,1,11
977,155,182,0,1400,137,203,3,1,Carlton,143.295803480041,12,44,2,11
1173,147,169,0,1051,171,147,4,5,Collingwood,89.5993179880648,12,28,3,7
1125,171,193,0,1207,159,169,14,6,Richmond,107.288888888889,12,24,4,6
1097,161,196,0,1084,156,148,15,6,"St Kilda",98.8149498632635,12,24,5,6
1224,162,160,0,1186,177,171,5,6,Essendon,96.8954248366013,12,24,6,6
1122,174,141,0,1077,158,156,18,6,"Western Bulldogs",95.9893048128342,12,24,7,6
1125,147,162,0,1098,163,156,12,7,"North Melbourne",97.6,12,20,8,5
1341,195,155,0,1199,191,174,11,7,Melbourne,89.4108873974646,12,20,9,5
1210,184,161,0,1163,171,167,19,8,Fitzroy,96.1157024793388,12,16,10,4
1231,193,158,0,968,173,135,7,8,Geelong,78.6352558895207,12,16,11,4
1256,200,168,0,972,176,134,16,11,Sydney,77.3885350318471,12,4,12,1
