against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
67,13,10,0,136,9,21,5,0,Essendon,202.985074626866,1,4,1,1
55,7,19,0,91,8,12,4,0,Collingwood,165.454545454545,1,4,2,1
62,14,16,0,94,8,13,3,0,Carlton,151.612903225806,1,4,3,1
76,10,15,0,105,11,15,10,0,Hawthorn,138.157894736842,1,4,4,1
100,10,9,0,111,15,17,11,0,Melbourne,111,1,4,5,1
98,14,13,0,103,14,15,14,0,Richmond,105.102040816327,1,4,6,1
103,13,14,0,98,15,14,19,1,Fitzroy,95.1456310679612,1,0,7,0
111,9,10,0,100,17,15,18,1,"Western Bulldogs",90.0900900900901,1,0,8,0
105,15,10,0,76,15,11,12,1,"North Melbourne",72.3809523809524,1,0,9,0
94,16,14,0,62,13,8,7,1,Geelong,65.9574468085106,1,0,10,0
91,19,7,0,55,12,8,16,1,Sydney,60.4395604395604,1,0,11,0
136,10,13,0,67,21,9,15,1,"St Kilda",49.2647058823529,1,0,12,0
