against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1735,295,355,0,2383,240,338,10,5,Hawthorn,137.348703170029,22,68,1,17
1827,309,314,0,2360,253,341,3,6,Carlton,129.173508483853,22,64,2,16
1821,279,332,0,2096,257,294,12,8,"North Melbourne",115.101592531576,22,56,3,14
1999,307,361,0,2269,282,318,14,9,Richmond,113.506753376688,22,52,4,13
2112,264,303,0,1983,308,280,4,9,Collingwood,93.8920454545455,22,52,5,13
1954,310,362,0,1982,274,270,15,11,"St Kilda",101.4329580348,22,44,6,11
2076,312,264,0,1968,294,284,18,11,"Western Bulldogs",94.7976878612717,22,44,7,11
2451,321,284,0,2222,355,323,5,12,Essendon,90.656874745002,22,40,8,10
2142,336,309,0,2079,301,295,19,13,Fitzroy,97.0588235294118,22,36,9,9
2234,332,298,0,2092,317,299,11,13,Melbourne,93.6436884512086,22,36,10,9
2218,352,283,0,1735,311,242,7,15,Geelong,78.2236248872858,22,28,11,7
2398,346,298,0,1798,342,250,16,20,Sydney,74.9791492910759,22,8,12,2
