against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
207,45,44,0,368,27,54,3,0,Carlton,177.777777777778,3,12,1,3
269,35,48,0,384,39,56,5,0,Essendon,142.75092936803,3,12,2,3
244,40,48,0,342,34,49,10,0,Hawthorn,140.16393442623,3,12,3,3
284,38,38,0,314,41,46,18,1,"Western Bulldogs",110.56338028169,3,8,4,2
286,40,50,0,302,41,42,14,1,Richmond,105.594405594406,3,8,5,2
320,44,28,0,316,46,48,11,1,Melbourne,98.75,3,8,6,2
312,30,53,0,257,47,34,4,1,Collingwood,82.3717948717949,3,8,7,2
328,46,49,0,235,47,31,15,2,"St Kilda",71.6463414634146,3,4,8,1
306,42,44,0,266,44,37,19,3,Fitzroy,86.9281045751634,3,0,9,0
312,42,35,0,245,45,35,12,3,"North Melbourne",78.525641025641,3,0,10,0
309,57,36,0,228,42,32,16,3,Sydney,73.7864077669903,3,0,11,0
304,52,38,0,224,42,31,7,3,Geelong,73.6842105263158,3,0,12,0
