against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
454,82,93,0,657,62,94,3,1,Carlton,144.713656387665,6,20,1,5
505,85,104,0,662,70,93,10,1,Hawthorn,131.089108910891,6,20,2,5
585,75,94,0,688,85,99,5,2,Essendon,117.606837606838,6,16,3,4
516,84,72,0,570,72,83,18,2,"Western Bulldogs",110.46511627907,6,16,4,4
577,79,106,0,628,83,87,14,2,Richmond,108.838821490468,6,16,5,4
679,103,74,0,632,96,93,11,3,Melbourne,93.0780559646539,6,12,6,3
573,93,106,0,508,80,67,15,3,"St Kilda",88.6561954624782,6,12,7,3
638,68,91,0,535,95,74,4,3,Collingwood,83.8557993730408,6,12,8,3
580,94,88,0,580,81,82,19,4,Fitzroy,100,6,8,9,2
564,72,80,0,536,82,76,12,4,"North Melbourne",95.0354609929078,6,8,10,2
596,98,72,0,498,83,71,7,5,Geelong,83.5570469798658,6,4,11,1
700,124,77,0,473,96,66,16,6,Sydney,67.5714285714286,6,0,12,0
