against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1307,233,272,0,1910,179,273,10,1,Hawthorn,146.136189747513,17,64,1,16
1383,225,252,0,1890,193,273,3,3,Carlton,136.659436008677,17,56,2,14
1491,225,275,0,1733,211,243,14,7,Richmond,116.230717639168,17,40,3,10
1434,216,242,0,1574,203,222,12,7,"North Melbourne",109.76290097629,17,40,4,10
1445,239,284,0,1538,201,209,15,8,"St Kilda",106.43598615917,17,36,5,9
1642,202,234,0,1476,240,207,4,8,Collingwood,89.8903775883069,17,36,6,9
1594,238,204,0,1512,226,218,18,9,"Western Bulldogs",94.8557089084065,17,32,7,8
1856,242,220,0,1708,269,248,5,9,Essendon,92.0258620689655,17,32,8,8
1825,259,228,0,1626,261,233,11,10,Melbourne,89.0958904109589,17,28,9,7
1683,261,223,0,1579,237,226,19,12,Fitzroy,93.8205585264409,17,20,10,5
1699,271,225,0,1323,238,183,7,12,Geelong,77.869334902884,17,20,11,5
1840,268,220,0,1330,262,185,16,16,Sydney,72.2826086956522,17,4,12,1
