against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1224,156,195,0,1701,178,251,1,4,Adelaide,138.970588235294,15,44,1,11
1284,174,187,2,1513,185,221,9,3,"Greater Western Sydney",117.834890965732,15,44,2,10
1293,183,171,1,1539,185,228,7,4,Geelong,119.025522041763,15,42,3,10
1165,157,212,0,1538,168,221,13,6,"Port Adelaide",132.017167381974,15,36,4,9
1318,172,158,0,1460,191,217,11,6,Melbourne,110.773899848255,15,36,5,9
1217,167,190,0,1282,175,182,14,6,Richmond,105.341002465078,15,36,6,9
1313,161,213,0,1365,192,192,15,6,"St Kilda",103.960396039604,15,36,7,9
1200,156,183,0,1359,174,196,16,7,Sydney,113.25,15,32,8,8
1338,180,173,0,1337,193,194,17,7,"West Coast",99.9252615844544,15,32,9,8
1367,203,167,0,1427,194,210,5,8,Essendon,104.389173372348,15,28,10,7
1309,163,201,0,1209,191,168,18,8,"Western Bulldogs",92.3605805958747,15,28,11,7
1416,186,149,0,1157,205,168,6,8,Fremantle,81.7090395480226,15,28,12,7
1504,184,154,1,1258,220,184,10,8,Hawthorn,83.6436170212766,15,26,13,6
1543,187,167,0,1319,226,192,8,9,"Gold Coast",85.4828256642903,15,24,14,6
1379,167,189,0,1305,202,186,4,10,Collingwood,94.6337926033357,15,20,15,5
1329,159,133,0,1099,195,161,3,10,Carlton,82.693754702784,15,20,16,5
1500,186,173,0,1391,219,203,12,11,"North Melbourne",92.7333333333333,15,16,17,4
1798,226,152,0,1238,262,181,2,12,"Brisbane Lions",68.8542825361513,15,12,18,3
