against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1593,201,266,1,2264,232,333,1,4,Adelaide,142.121782799749,20,62,1,15
1649,221,249,2,1941,238,282,9,5,"Greater Western Sydney",117.707701637356,20,56,2,13
1700,242,233,1,1961,243,288,7,6,Geelong,115.352941176471,20,54,3,13
1552,214,257,0,1715,223,243,14,7,Richmond,110.502577319588,20,52,4,13
1514,206,246,0,1872,218,271,16,8,Sydney,123.645970937913,20,48,5,12
1572,222,263,0,1937,225,279,13,8,"Port Adelaide",123.218829516539,20,48,6,12
1744,232,204,0,1848,252,274,11,9,Melbourne,105.963302752294,20,44,7,11
1706,242,220,0,1804,244,264,17,9,"West Coast",105.744431418523,20,44,8,11
1718,218,272,0,1688,250,236,18,9,"Western Bulldogs",98.2537834691502,20,44,9,11
1855,265,240,0,1938,265,283,5,10,Essendon,104.474393530997,20,40,10,10
1786,226,271,0,1717,260,241,15,10,"St Kilda",96.1366181410974,20,40,11,10
1888,232,207,1,1695,276,248,10,10,Hawthorn,89.7775423728814,20,38,12,9
1810,220,256,1,1786,265,255,4,11,Collingwood,98.6740331491713,20,34,13,8
1898,242,204,0,1464,276,210,6,12,Fremantle,77.1338250790306,20,32,14,8
2086,256,209,0,1679,305,245,8,14,"Gold Coast",80.4889741131352,20,24,15,6
2058,246,221,0,1775,302,259,12,15,"North Melbourne",86.2487852283771,20,20,16,5
1830,222,188,0,1460,268,212,3,15,Carlton,79.7814207650273,20,20,17,5
2292,300,201,0,1707,332,251,2,15,"Brisbane Lions",74.4764397905759,20,20,18,5
