against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
263,29,42,0,360,39,53,1,0,Adelaide,136.882129277567,3,12,1,3
234,36,37,0,307,33,45,14,0,Richmond,131.196581196581,3,12,2,3
281,41,23,0,353,40,55,7,0,Geelong,125.622775800712,3,12,3,3
238,28,32,0,338,35,51,13,1,"Port Adelaide",142.016806722689,3,8,4,2
272,32,42,0,360,40,53,9,1,"Greater Western Sydney",132.352941176471,3,8,5,2
266,44,35,0,317,37,47,17,1,"West Coast",119.172932330827,3,8,6,2
232,46,29,0,269,31,40,5,1,Essendon,115.948275862069,3,8,7,2
280,28,39,0,303,42,44,11,1,Melbourne,108.214285714286,3,8,8,2
262,34,37,0,283,38,41,18,1,"Western Bulldogs",108.015267175573,3,8,9,2
312,30,54,0,294,47,40,15,2,"St Kilda",94.2307692307692,3,4,10,1
311,35,35,0,293,46,43,8,2,"Gold Coast",94.2122186495177,3,4,11,1
278,38,42,0,246,40,34,4,2,Collingwood,88.4892086330935,3,4,12,1
314,44,30,0,258,45,38,2,2,"Brisbane Lions",82.1656050955414,3,4,13,1
260,26,30,0,210,39,30,3,2,Carlton,80.7692307692308,3,4,14,1
333,33,32,0,218,50,31,6,2,Fremantle,65.4654654654655,3,4,15,1
300,36,32,0,248,44,36,16,3,Sydney,82.6666666666667,3,0,16,0
357,39,31,0,271,53,40,12,3,"North Melbourne",75.9103641456583,3,0,17,0
368,44,41,0,233,54,32,10,3,Hawthorn,63.3152173913044,3,0,18,0
