against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1191,177,266,0,2216,169,325,4,1,Collingwood,186.062132661629,18,68,1,17
1382,182,243,0,2217,200,329,7,2,Geelong,160.419681620839,19,68,2,17
1372,184,229,0,1861,198,272,10,4,Hawthorn,135.64139941691,18,56,3,14
1451,197,256,1,1978,209,287,3,5,Carlton,136.31977946244,19,54,4,13
1445,155,251,0,1757,215,251,17,5,"West Coast",121.59169550173,18,52,5,13
1369,199,194,1,1532,195,223,15,7,"St Kilda",111.90650109569,18,42,6,10
1415,215,238,1,1540,200,217,16,8,Sydney,108.833922261484,18,38,7,9
1869,225,214,1,1870,274,276,5,9,Essendon,100.053504547887,19,38,8,9
1658,206,228,0,1548,242,220,6,9,Fremantle,93.3655006031363,18,36,9,9
1811,233,241,0,1789,263,258,12,11,"North Melbourne",98.7852015461071,19,32,10,8
1894,220,218,1,1586,279,228,11,10,Melbourne,83.7381203801478,18,30,11,7
1734,234,176,0,1628,250,242,18,11,"Western Bulldogs",93.8869665513264,18,28,12,7
1767,249,183,0,1383,253,200,1,12,Adelaide,78.2682512733446,18,24,13,6
2027,269,207,1,1641,293,239,14,12,Richmond,80.9570794277257,18,22,14,5
1869,237,181,0,1459,272,213,2,15,"Brisbane Lions",78.0631353665062,18,12,15,3
2260,238,204,0,1230,337,171,8,15,"Gold Coast",54.4247787610619,18,12,16,3
2085,267,158,0,1364,303,201,13,16,"Port Adelaide",65.4196642685851,18,8,17,2
