against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
434,62,83,0,773,62,115,4,0,Collingwood,178.110599078341,6,24,1,6
381,63,86,0,584,53,83,7,0,Geelong,153.280839895013,6,24,2,6
548,68,108,1,684,80,96,3,1,Carlton,124.817518248175,7,22,3,5
574,88,87,1,801,81,119,5,2,Essendon,139.547038327526,7,18,4,4
488,68,86,0,596,70,85,10,2,Hawthorn,122.131147540984,6,16,5,4
559,67,94,0,562,82,78,6,2,Fremantle,100.536672629696,6,16,6,4
505,85,87,1,603,70,86,11,2,Melbourne,119.405940594059,6,14,7,3
498,78,79,1,481,70,67,16,2,Sydney,96.5863453815261,6,14,8,3
775,115,81,1,705,110,104,14,3,Richmond,90.9677419354839,7,14,9,3
517,67,89,0,557,75,78,17,3,"West Coast",107.736943907157,6,12,10,3
472,76,59,0,503,66,74,18,4,"Western Bulldogs",106.567796610169,6,8,11,2
567,93,57,0,447,79,65,1,4,Adelaide,78.8359788359788,6,8,12,2
866,86,74,0,458,130,64,8,4,"Gold Coast",52.8868360277136,6,8,13,2
529,73,77,1,467,76,65,15,4,"St Kilda",88.2797731568998,6,6,14,1
674,86,89,0,539,98,75,12,5,"North Melbourne",79.9703264094956,6,4,15,1
800,116,73,0,565,114,82,13,6,"Port Adelaide",70.625,7,4,16,1
636,78,60,0,498,93,73,2,6,"Brisbane Lions",78.3018867924528,6,0,17,0
