against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
434,62,83,0,773,62,115,4,0,Collingwood,178.110599078341,6,24,1,6
320,56,73,0,457,44,64,7,0,Geelong,142.8125,5,20,2,5
467,59,90,1,600,68,85,3,1,Carlton,128.47965738758,6,18,3,4
411,57,79,0,463,59,64,6,1,Fremantle,112.652068126521,5,16,4,4
484,70,77,1,695,69,103,5,2,Essendon,143.595041322314,6,14,5,3
416,56,72,0,492,60,70,10,2,Hawthorn,118.269230769231,5,12,6,3
411,57,71,0,467,59,66,17,2,"West Coast",113.625304136253,5,12,7,3
452,80,70,1,454,62,64,11,2,Melbourne,100.442477876106,5,10,8,2
433,73,66,1,408,60,57,16,2,Sydney,94.2263279445727,5,10,9,2
676,100,71,1,557,96,81,14,3,Richmond,82.396449704142,6,10,10,2
399,63,54,0,438,56,64,18,3,"Western Bulldogs",109.774436090226,5,8,11,2
418,76,52,0,394,57,57,1,3,Adelaide,94.2583732057416,5,8,12,2
445,55,68,1,386,65,53,15,3,"St Kilda",86.7415730337079,5,6,13,1
547,73,82,0,478,79,66,12,4,"North Melbourne",87.3857404021938,5,4,14,1
696,102,61,0,493,99,72,13,5,"Port Adelaide",70.8333333333333,6,4,15,1
750,72,58,0,334,113,46,8,4,"Gold Coast",44.5333333333333,5,4,16,1
512,62,46,0,382,75,56,2,5,"Brisbane Lions",74.609375,5,0,17,0
