against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
931,133,169,0,1351,133,197,7,0,Geelong,145.112781954887,13,52,1,13
829,121,163,0,1411,118,208,4,1,Collingwood,170.205066344994,12,44,2,11
995,137,167,0,1361,143,199,10,3,Hawthorn,136.78391959799,13,40,3,10
977,125,181,1,1279,142,183,3,3,Carlton,130.910951893552,13,38,4,9
1026,120,187,0,1285,151,183,17,4,"West Coast",125.243664717349,13,36,5,9
1049,167,166,1,1084,147,153,16,5,Sydney,103.336510962822,13,30,6,7
1236,138,180,0,1158,183,163,6,6,Fremantle,93.6893203883495,13,28,7,7
1176,168,165,1,1227,168,177,11,6,Melbourne,104.336734693878,13,26,8,6
1214,164,167,0,1277,175,185,12,7,"North Melbourne",105.189456342669,13,24,9,6
1201,145,155,1,1295,176,190,5,7,Essendon,107.826810990841,13,22,10,5
1393,199,155,1,1283,199,188,14,7,Richmond,92.1033740129217,13,22,11,5
1243,157,128,0,1124,181,166,18,8,"Western Bulldogs",90.4263877715205,13,20,12,5
1035,141,132,1,948,149,136,15,7,"St Kilda",91.5942028985507,12,18,13,4
1322,188,126,0,1008,189,147,1,10,Adelaide,76.2481089258699,13,12,14,3
1311,171,129,0,1011,190,147,2,11,"Brisbane Lions",77.116704805492,13,8,15,2
1494,204,119,0,1031,215,152,13,11,"Port Adelaide",69.0093708165997,13,8,16,2
1581,153,142,0,880,238,123,8,10,"Gold Coast",55.6609740670462,12,8,17,2
