against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1717,241,241,0,2137,246,316,5,4,Essendon,124.461269656377,20,64,1,16
1963,223,240,0,2208,290,328,12,5,"North Melbourne",112.480896586857,20,60,2,15
1515,207,273,0,2169,218,316,2,6,"Brisbane Lions",143.168316831683,20,56,3,14
1811,251,252,1,2112,260,310,18,6,"Western Bulldogs",116.620651573716,20,54,4,13
1710,234,228,0,1884,246,276,17,8,"West Coast",110.175438596491,20,48,5,12
1893,237,247,0,1903,276,276,3,9,Carlton,100.528262017961,20,44,6,11
1841,221,265,0,1681,270,236,13,9,"Port Adelaide",91.3090711569799,20,44,7,11
1899,237,255,0,2007,277,292,16,10,Sydney,105.687203791469,20,40,8,10
1835,215,252,0,1812,270,260,15,11,"St Kilda",98.7465940054496,20,36,9,9
2263,259,252,0,2088,334,306,7,11,Geelong,92.2669023420239,20,36,10,9
1774,274,216,1,1602,250,231,10,11,Hawthorn,90.304396843292,20,34,11,8
1944,258,232,0,1798,281,261,14,12,Richmond,92.4897119341564,20,32,12,8
1998,240,221,0,1769,293,258,1,12,Adelaide,88.5385385385385,20,32,13,8
2018,266,225,0,1647,292,237,11,14,Melbourne,81.615460852329,20,24,14,6
2155,241,263,0,1817,319,259,6,15,Fremantle,84.3155452436195,20,20,15,5
2119,289,231,0,1821,305,265,4,16,Collingwood,85.9367626238792,20,16,16,4
