against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
867,129,138,0,1164,123,171,17,3,"West Coast",134.256055363322,12,36,1,9
1031,155,146,0,1250,146,184,5,3,Essendon,121.241513094083,12,36,2,9
1145,137,144,0,1308,168,194,12,3,"North Melbourne",114.235807860262,12,36,3,9
1065,141,156,1,1242,154,181,18,4,"Western Bulldogs",116.619718309859,12,30,4,7
943,127,163,0,1189,136,171,2,5,"Brisbane Lions",126.086956521739,12,28,5,7
1056,126,148,0,1138,155,165,15,5,"St Kilda",107.765151515152,12,28,6,7
1197,153,158,0,1184,174,171,16,5,Sydney,98.9139515455305,12,28,7,7
1155,153,143,0,1073,167,155,3,6,Carlton,92.9004329004329,12,24,8,6
1066,154,131,1,965,152,139,10,6,Hawthorn,90.5253283302064,12,22,9,5
1141,163,141,0,1113,163,162,14,7,Richmond,97.5460122699387,12,20,10,5
1356,162,157,0,1285,199,188,7,7,Geelong,94.76401179941,12,20,11,5
1174,136,131,0,1025,173,149,1,7,Adelaide,87.3083475298126,12,20,12,5
1199,149,146,0,1046,175,150,11,7,Melbourne,87.2393661384487,12,20,13,5
1212,138,152,0,1046,179,149,13,7,"Port Adelaide",86.3036303630363,12,20,14,5
1259,149,155,0,1103,185,158,6,9,Fremantle,87.6092136616362,12,12,15,3
1302,174,137,0,1037,188,150,4,11,Collingwood,79.6466973886329,12,4,16,1
