against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1698,210,292,0,2326,248,339,2,4,"Brisbane Lions",136.98468786808,20,64,1,16
1634,218,229,0,2167,236,323,13,4,"Port Adelaide",132.619339045288,20,64,2,16
1862,218,247,0,2101,274,309,1,7,Adelaide,112.835660580021,20,52,3,13
1717,235,239,0,1931,247,282,4,8,Collingwood,112.463599301107,20,48,4,12
1983,267,243,0,2031,286,298,11,9,Melbourne,102.420574886536,20,44,5,11
1844,218,213,0,1821,271,268,7,9,Geelong,98.7527114967462,20,44,6,11
2022,222,244,0,1996,300,292,12,9,"North Melbourne",98.7141444114738,20,44,7,11
1738,238,236,1,1754,250,253,5,9,Essendon,100.920598388953,20,42,8,10
2025,249,230,0,2000,296,295,17,10,"West Coast",98.7654320987654,20,40,9,10
1931,251,205,0,1759,280,259,10,10,Hawthorn,91.0926980838944,20,40,10,10
1938,204,236,0,1748,289,252,6,11,Fremantle,90.1960784313726,20,36,11,9
2074,250,258,1,2124,304,311,18,11,"Western Bulldogs",102.410800385728,20,34,12,8
1823,215,242,1,1862,268,270,16,12,Sydney,102.13933077345,20,30,13,7
1969,247,238,0,1660,287,237,14,13,Richmond,84.3067546978161,20,28,14,7
2059,241,174,1,1602,303,238,15,14,"St Kilda",77.804759592035,20,22,15,5
2111,245,202,0,1546,311,224,3,18,Carlton,73.2354334438655,20,8,16,2
