against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
560,74,105,0,819,81,119,2,1,"Brisbane Lions",146.25,7,24,1,6
536,74,89,0,647,77,93,4,2,Collingwood,120.708955223881,7,20,2,5
630,66,98,0,722,94,104,1,2,Adelaide,114.603174603175,7,20,3,5
666,102,83,0,731,94,108,11,2,Melbourne,109.75975975976,7,20,4,5
633,81,77,0,737,92,110,13,3,"Port Adelaide",116.429699842022,7,16,5,4
551,83,87,0,609,78,87,5,3,Essendon,110.526315789474,7,16,6,4
754,94,85,0,811,110,121,17,3,"West Coast",107.559681697613,7,16,7,4
708,90,75,0,711,103,106,10,3,Hawthorn,100.423728813559,7,16,8,4
572,74,70,1,622,83,92,16,3,Sydney,108.741258741259,7,14,9,3
672,90,68,0,674,97,101,7,4,Geelong,100.297619047619,7,12,10,3
662,62,86,0,638,100,92,6,4,Fremantle,96.3746223564955,7,12,11,3
754,76,86,0,668,113,97,12,4,"North Melbourne",88.5941644562334,7,12,12,3
756,90,75,0,627,111,92,14,4,Richmond,82.9365079365079,7,12,13,3
718,88,58,1,448,105,65,15,5,"St Kilda",62.3955431754875,7,6,14,1
674,86,103,0,589,98,81,18,6,"Western Bulldogs",87.3887240356083,7,4,15,1
717,81,66,0,510,106,74,3,6,Carlton,71.1297071129707,7,4,16,1
