against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1783,229,260,0,2360,259,350,13,4,"Port Adelaide",132.361189007291,22,72,1,18
1843,235,312,0,2520,268,368,2,5,"Brisbane Lions",136.733586543679,22,68,2,17
2007,237,274,0,2308,295,339,1,7,Adelaide,114.997508719482,22,60,3,15
1897,259,263,0,2081,273,303,4,9,Collingwood,109.699525566684,22,52,4,13
1847,257,271,1,1939,265,278,5,9,Essendon,104.981050351922,22,50,5,12
2245,283,269,0,2243,327,329,11,10,Melbourne,99.9109131403118,22,48,6,12
2269,241,279,0,2241,338,327,12,10,"North Melbourne",98.7659762009696,22,48,7,12
2254,286,246,0,2208,328,327,17,11,"West Coast",97.9591836734694,22,44,8,11
2029,241,235,0,1933,298,283,7,11,Geelong,95.2686052242484,22,44,9,11
2107,277,222,0,1938,305,286,10,11,Hawthorn,91.9791172282867,22,44,10,11
1976,236,263,1,2123,290,310,16,12,Sydney,107.439271255061,22,38,11,9
2246,272,283,1,2335,329,342,18,12,"Western Bulldogs",103.962600178094,22,38,12,9
2151,237,256,0,1900,319,274,6,13,Fremantle,88.3310088331009,22,36,13,9
2172,270,259,0,1801,317,257,14,15,Richmond,82.9189686924494,22,28,14,7
2271,267,195,1,1785,334,265,15,16,"St Kilda",78.5997357992074,22,22,15,5
2300,278,218,0,1682,337,244,3,19,Carlton,73.1304347826087,22,12,16,3
