against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1542,186,255,0,2085,226,305,2,4,"Brisbane Lions",135.214007782101,18,56,1,14
1513,193,205,0,2029,220,304,13,4,"Port Adelaide",134.104428288169,18,56,2,14
1486,208,215,0,1763,213,258,4,6,Collingwood,118.64064602961,18,48,3,12
1702,196,221,0,1901,251,280,1,6,Adelaide,111.692126909518,18,48,4,12
1783,217,209,0,1811,261,267,17,8,"West Coast",101.570386988222,18,40,5,10
1626,192,201,0,1647,239,241,7,8,Geelong,101.291512915129,18,40,6,10
1783,205,225,0,1785,263,260,12,8,"North Melbourne",100.112170499159,18,40,7,10
1543,211,214,1,1552,222,223,5,8,Essendon,100.583279325988,18,38,8,9
1788,246,210,0,1818,257,268,11,9,Melbourne,101.677852348993,18,36,9,9
1727,227,175,0,1561,250,231,10,9,Hawthorn,90.3879559930515,18,36,10,9
1862,212,234,1,1962,275,288,18,9,"Western Bulldogs",105.370569280344,18,34,11,8
1744,184,209,0,1559,260,225,6,10,Fremantle,89.3922018348624,18,32,12,8
1646,200,215,1,1631,241,236,16,12,Sydney,99.0886998784933,18,22,13,5
1870,220,155,1,1421,275,211,15,12,"St Kilda",75.9893048128342,18,22,14,5
1804,220,213,0,1431,264,203,14,13,Richmond,79.3237250554324,18,20,15,5
1943,221,182,0,1406,287,204,3,16,Carlton,72.3623262995368,18,8,16,2
