against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1084,136,147,0,1497,158,225,13,3,"Port Adelaide",138.09963099631,13,40,1,10
1138,142,188,0,1508,166,220,2,3,"Brisbane Lions",132.513181019332,13,40,2,10
1047,153,160,0,1240,149,180,4,4,Collingwood,118.433619866285,13,36,3,9
1200,138,169,0,1339,177,195,1,5,Adelaide,111.583333333333,13,32,4,8
1079,155,158,0,1190,154,172,5,5,Essendon,110.287303058387,13,32,5,8
1357,157,165,0,1413,200,208,17,5,"West Coast",104.12675018423,13,32,6,8
1275,183,153,0,1275,182,187,11,6,Melbourne,100,13,28,7,7
1230,150,133,0,1219,180,181,7,6,Geelong,99.1056910569106,13,28,8,7
1294,154,181,0,1375,190,199,18,7,"Western Bulldogs",106.259659969088,13,24,9,6
1357,157,169,0,1255,200,181,12,7,"North Melbourne",92.4834193072955,13,24,10,6
1283,167,125,0,1175,186,175,10,7,Hawthorn,91.5822291504287,13,24,11,6
1291,133,155,0,1139,193,164,6,7,Fremantle,88.2261812548412,13,24,12,6
1176,144,162,1,1206,172,174,16,8,Sydney,102.551020408163,13,18,13,4
1363,169,154,0,1090,199,156,14,9,Richmond,79.9706529713866,13,16,14,4
1362,168,113,1,935,199,137,15,9,"St Kilda",68.6490455212922,13,14,15,3
1346,158,132,0,1026,198,149,3,12,Carlton,76.2258543833581,13,4,16,1
