against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1471,181,243,0,1977,215,289,2,4,"Brisbane Lions",134.398368456832,17,52,1,13
1450,184,196,0,1924,211,288,13,4,"Port Adelaide",132.689655172414,17,52,2,13
1453,199,200,0,1622,209,237,4,6,Collingwood,111.631108052306,17,44,3,11
1604,188,207,0,1785,236,263,1,6,Adelaide,111.284289276808,17,44,4,11
1511,179,192,0,1596,222,234,7,7,Geelong,105.625413633355,17,40,5,10
1641,207,202,0,1720,239,253,17,7,"West Coast",104.814137720902,17,40,6,10
1435,199,209,1,1481,206,212,5,7,Essendon,103.205574912892,17,38,7,9
1689,231,200,0,1724,243,254,11,8,Melbourne,102.072232089994,17,36,8,9
1732,196,212,0,1670,256,243,12,8,"North Melbourne",96.4203233256351,17,36,9,9
1631,215,164,0,1526,236,227,10,8,Hawthorn,93.5622317596567,17,36,10,9
1771,205,224,1,1820,261,266,18,9,"Western Bulldogs",102.766798418972,17,30,11,7
1709,173,197,0,1463,256,211,6,10,Fremantle,85.6056173200702,17,28,12,7
1530,186,207,1,1533,224,221,16,11,Sydney,100.196078431373,17,22,13,5
1765,211,146,1,1358,259,202,15,11,"St Kilda",76.9405099150142,17,22,14,5
1710,210,198,0,1332,250,189,14,13,Richmond,77.8947368421053,17,16,15,4
1802,206,173,0,1373,266,200,3,15,Carlton,76.1931187569367,17,8,16,2
