against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1455,201,298,0,2296,209,333,7,3,Geelong,157.800687285223,20,68,1,17
1852,244,267,0,2091,268,304,13,7,"Port Adelaide",112.904967602592,20,52,2,13
1713,225,268,0,1924,248,276,17,7,"West Coast",112.317571511967,20,52,3,13
1647,243,239,0,1877,234,273,10,8,Hawthorn,113.964784456588,20,48,4,12
1826,266,263,0,1865,260,267,12,8,"North Melbourne",102.135815991238,20,48,5,12
1822,244,287,0,1835,263,258,4,8,Collingwood,100.713501646542,20,48,6,12
1528,202,230,1,1814,221,264,16,8,Sydney,118.717277486911,20,46,7,11
1743,225,240,1,1674,253,239,15,9,"St Kilda",96.0413080895009,20,42,8,10
1654,262,263,2,1823,232,260,2,9,"Brisbane Lions",110.217654171705,20,40,9,9
1577,227,237,0,1701,225,244,1,10,Adelaide,107.863031071655,20,40,10,10
2143,265,240,0,1968,313,288,5,10,Essendon,91.8338777414839,20,40,11,10
2161,283,247,1,1951,313,284,18,10,"Western Bulldogs",90.282276723739,20,38,12,9
1996,268,231,0,2025,288,299,6,11,Fremantle,101.452905811623,20,36,13,9
2166,294,226,0,1666,312,240,11,16,Melbourne,76.915974145891,20,16,14,4
2611,283,264,0,1980,388,286,3,16,Carlton,75.8330141708158,20,16,15,4
2343,285,217,1,1747,343,255,14,17,Richmond,74.5625266752027,20,10,16,2
