against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
663,87,137,0,809,96,112,17,2,"West Coast",122.021116138763,9,28,1,7
712,100,137,0,1079,102,157,7,3,Geelong,151.544943820225,9,24,2,6
673,115,107,0,755,93,108,1,3,Adelaide,112.184249628529,9,24,3,6
715,109,112,0,802,101,115,10,3,Hawthorn,112.167832167832,9,24,4,6
798,114,134,0,860,114,121,4,3,Collingwood,107.769423558897,9,24,5,6
858,120,126,0,912,123,131,12,3,"North Melbourne",106.293706293706,9,24,6,6
785,119,122,0,824,111,117,13,3,"Port Adelaide",104.968152866242,9,24,7,6
688,82,104,0,794,101,115,16,4,Sydney,115.406976744186,9,20,8,5
869,125,121,0,937,124,136,5,4,Essendon,107.825086306099,9,20,9,5
897,129,103,0,859,128,126,18,4,"Western Bulldogs",95.7636566332219,9,20,10,5
842,116,97,0,823,121,121,6,5,Fremantle,97.7434679334917,9,16,11,4
823,127,118,0,778,116,110,2,5,"Brisbane Lions",94.5321992709599,9,16,12,4
751,97,109,0,691,109,97,15,5,"St Kilda",92.0106524633822,9,16,13,4
1114,136,136,0,880,163,124,3,7,Carlton,78.9946140035907,9,8,14,2
968,140,98,0,680,138,97,11,9,Melbourne,70.2479338842975,9,0,15,0
1077,141,96,0,750,156,109,14,9,Richmond,69.6378830083565,9,0,16,0
