against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1141,181,253,0,1885,160,272,10,1,Hawthorn,165.205959684487,17,64,1,16
1316,194,225,1,1827,187,267,4,3,Collingwood,138.829787234043,17,54,2,13
1244,170,261,0,1707,179,241,15,6,"St Kilda",137.218649517685,17,44,3,11
1480,214,238,0,1750,211,252,14,6,Richmond,118.243243243243,17,44,4,11
1564,220,233,0,1631,224,233,3,6,Carlton,104.283887468031,17,44,5,11
1325,197,236,0,1544,188,218,11,7,Melbourne,116.528301886792,17,40,6,10
1720,220,230,0,1580,250,225,18,7,"Western Bulldogs",91.8604651162791,17,40,7,10
1533,213,258,0,1590,220,222,19,9,Fitzroy,103.718199608611,17,32,8,8
1981,289,209,0,1343,282,189,12,13,"North Melbourne",67.794043412418,17,16,9,4
1776,252,194,1,1316,254,187,5,13,Essendon,74.0990990990991,17,14,10,3
1989,297,174,0,1494,282,220,7,15,Geelong,75.1131221719457,17,8,11,2
1829,263,199,0,1231,261,172,16,15,Sydney,67.3045379989065,17,8,12,2
