against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
223,43,45,0,399,30,59,11,0,Melbourne,178.923766816143,3,12,1,3
232,34,50,0,308,33,43,10,0,Hawthorn,132.758620689655,3,12,2,3
212,32,32,1,332,30,50,4,0,Collingwood,156.603773584906,3,10,3,2
205,25,50,0,308,30,43,15,1,"St Kilda",150.243902439024,3,8,4,2
254,38,35,0,287,36,42,14,1,Richmond,112.992125984252,3,8,5,2
320,44,33,0,327,46,49,3,2,Carlton,102.1875,3,4,6,1
334,52,34,0,298,47,44,12,2,"North Melbourne",89.2215568862275,3,4,7,1
341,41,52,0,280,50,38,19,2,Fitzroy,82.1114369501466,3,4,8,1
358,64,34,0,274,49,40,7,2,Geelong,76.536312849162,3,4,9,1
360,30,41,0,239,55,33,18,2,"Western Bulldogs",66.3888888888889,3,4,10,1
291,39,39,1,207,42,28,5,2,Essendon,71.1340206185567,3,2,11,0
374,50,47,0,245,54,33,16,3,Sydney,65.5080213903743,3,0,12,0
