against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1601,239,330,0,2460,227,355,10,3,Hawthorn,153.653966271081,22,76,1,19
1554,228,316,0,2176,221,310,15,6,"St Kilda",140.02574002574,22,64,2,16
1890,276,308,0,2318,269,335,14,6,Richmond,122.645502645503,22,64,3,16
1840,250,291,1,2331,265,340,4,7,Collingwood,126.684782608696,22,58,4,14
2014,286,291,0,2103,288,302,3,8,Carlton,104.41906653426,22,56,5,14
1915,265,337,0,2047,275,285,19,10,Fitzroy,106.892950391645,22,48,6,12
1791,255,300,1,1962,256,277,11,10,Melbourne,109.547738693467,22,46,7,11
2217,315,280,0,1966,317,281,18,11,"Western Bulldogs",88.6783942264321,22,44,8,11
2551,349,265,1,1705,367,240,12,16,"North Melbourne",66.8365346922775,22,22,9,5
2523,357,236,0,2072,361,306,7,17,Geelong,82.1244550138724,22,20,10,5
2252,320,271,1,1705,322,239,5,17,Essendon,75.7104795737122,22,18,11,4
2315,341,256,0,1618,329,227,16,19,Sydney,69.8920086393089,22,12,12,3
