against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1311,201,279,0,2115,185,306,10,2,Hawthorn,161.327231121281,19,68,1,17
1532,212,249,1,2013,220,294,4,5,Collingwood,131.396866840731,19,54,2,13
1366,190,273,0,1869,196,266,15,6,"St Kilda",136.822840409956,19,52,3,13
1614,234,267,0,1959,230,282,14,6,Richmond,121.375464684015,19,52,4,13
1741,247,259,0,1795,249,256,3,7,Carlton,103.101665709362,19,48,5,12
1449,219,261,1,1731,205,245,11,7,Melbourne,119.461697722567,19,46,6,11
1891,259,252,0,1722,272,245,18,8,"Western Bulldogs",91.0629296668429,19,44,7,11
1674,228,285,0,1737,241,242,19,10,Fitzroy,103.763440860215,19,36,8,9
1928,272,235,1,1477,276,207,5,14,Essendon,76.6078838174274,19,18,9,4
2197,313,231,1,1467,314,206,12,14,"North Melbourne",66.7728720983159,19,18,10,4
2242,328,193,0,1693,319,250,7,16,Geelong,75.5129348795718,19,12,11,3
2008,298,217,0,1375,285,193,16,17,Sydney,68.4760956175299,19,8,12,2
