against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1069,151,221,0,1649,153,238,10,1,Hawthorn,154.256314312442,15,56,1,14
1193,173,201,1,1683,170,247,4,3,Collingwood,141.072925398156,15,46,2,11
1192,178,214,0,1432,169,203,11,5,Melbourne,120.134228187919,15,40,3,10
1315,199,204,0,1530,186,221,14,5,Richmond,116.349809885932,15,40,4,10
1394,194,211,0,1417,200,201,3,5,Carlton,101.649928263989,15,40,5,10
1140,156,227,0,1511,164,214,15,6,"St Kilda",132.543859649123,15,36,6,9
1515,189,207,0,1455,221,208,18,6,"Western Bulldogs",96.039603960396,15,36,7,9
1423,193,232,0,1402,205,195,19,9,Fitzroy,98.5242445537597,15,24,8,6
1752,258,193,0,1219,249,171,12,11,"North Melbourne",69.5776255707762,15,16,9,4
1592,230,168,1,1152,227,164,5,12,Essendon,72.3618090452261,15,10,10,2
1736,260,157,0,1333,246,196,7,13,Geelong,76.7857142857143,15,8,11,2
1587,231,177,0,1125,226,158,16,13,Sydney,70.8884688090737,15,8,12,2
