against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
436,64,86,1,704,62,103,4,0,Collingwood,161.467889908257,6,22,1,5
459,57,101,0,635,67,89,10,1,Hawthorn,138.344226579521,6,20,2,5
485,77,93,0,669,68,96,11,1,Melbourne,137.938144329897,6,20,3,5
498,78,79,0,667,70,98,14,2,Richmond,133.935742971888,6,16,4,4
581,83,82,0,616,83,89,3,2,Carlton,106.024096385542,6,16,5,4
493,73,101,0,569,70,78,15,3,"St Kilda",115.415821501014,6,12,6,3
667,73,79,0,565,99,81,18,3,"Western Bulldogs",84.7076461769115,6,12,7,3
686,92,85,0,589,99,84,19,4,Fitzroy,85.8600583090379,6,8,8,2
683,95,72,0,552,98,80,12,4,"North Melbourne",80.8199121522694,6,8,9,2
586,94,72,1,456,82,64,5,4,Essendon,77.8156996587031,6,6,10,1
734,116,67,0,559,103,82,7,5,Geelong,76.158038147139,6,4,11,1
694,94,79,0,421,100,57,16,6,Sydney,60.6628242074928,6,0,12,0
