against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1888,280,304,0,2362,268,343,7,5,Geelong,125.10593220339,22,68,1,17
2128,304,386,0,2576,304,365,3,5,Carlton,121.052631578947,22,68,2,17
1990,316,372,1,2754,279,397,14,5,Richmond,138.391959798995,22,66,3,16
1894,280,305,1,2345,269,340,12,7,"North Melbourne",123.812038014784,22,58,4,14
2178,294,367,1,2491,314,354,4,7,Collingwood,114.370982552801,22,58,5,14
2174,314,315,0,2211,310,316,16,9,Sydney,101.701931922723,22,52,6,13
2151,309,294,0,2268,307,329,5,12,Essendon,105.439330543933,22,40,7,10
2381,299,359,0,2249,347,315,10,12,Hawthorn,94.4561108777825,22,40,8,10
2709,351,304,0,2140,393,306,11,17,Melbourne,78.9959394610557,22,20,9,5
2737,343,250,0,2056,399,301,18,17,"Western Bulldogs",75.1187431494337,22,20,10,5
2704,370,252,2,1872,389,270,15,16,"St Kilda",69.2307692307692,22,20,11,4
2788,370,322,1,2398,403,346,19,17,Fitzroy,86.0114777618364,22,18,12,4
