against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1084,178,207,1,1599,151,232,14,1,Richmond,147.509225092251,12,42,1,10
1021,151,174,0,1392,145,203,12,3,"North Melbourne",136.336924583741,12,36,2,9
1196,182,219,0,1377,169,193,3,3,Carlton,115.133779264214,12,36,3,9
1132,166,170,0,1346,161,196,7,4,Geelong,118.904593639576,12,32,4,8
1291,181,178,0,1312,185,189,16,5,Sydney,101.626646010844,12,28,5,7
1270,166,199,1,1291,184,182,4,5,Collingwood,101.653543307087,12,26,6,6
1139,155,183,0,1245,164,177,5,6,Essendon,109.306409130817,12,24,7,6
1294,172,201,0,1233,187,172,10,6,Hawthorn,95.2859350850077,12,24,8,6
1501,187,169,0,1273,219,184,11,8,Melbourne,84.8101265822785,12,16,9,4
1575,225,174,1,1320,225,191,19,9,Fitzroy,83.8095238095238,12,10,10,2
1506,204,162,1,1086,217,154,15,9,"St Kilda",72.1115537848606,12,10,11,2
1666,202,133,0,1201,244,178,18,11,"Western Bulldogs",72.0888355342137,12,4,12,1
