against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
578,86,112,0,700,82,98,3,1,Carlton,121.107266435986,6,20,1,5
573,93,104,1,752,80,108,14,1,Richmond,131.239092495637,6,18,2,4
498,84,87,0,669,69,97,12,2,"North Melbourne",134.33734939759,6,16,3,4
602,80,104,0,656,87,92,10,2,Hawthorn,108.970099667774,6,16,4,4
625,85,95,0,635,90,90,16,2,Sydney,101.6,6,16,5,4
536,80,81,0,585,76,84,7,3,Geelong,109.141791044776,6,12,6,3
582,84,95,0,629,83,89,5,3,Essendon,108.07560137457,6,12,7,3
688,94,86,0,662,99,96,11,3,Melbourne,96.2209302325581,6,12,8,3
604,88,92,0,572,86,80,4,3,Collingwood,94.7019867549669,6,12,9,3
736,100,91,1,559,106,78,15,4,"St Kilda",75.9510869565217,6,6,10,1
798,108,86,0,614,115,88,19,5,Fitzroy,76.9423558897243,6,4,11,1
781,109,58,0,568,112,85,18,6,"Western Bulldogs",72.7272727272727,6,0,12,0
