against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1255,217,247,1,1789,173,257,14,1,Richmond,142.549800796813,14,50,1,12
1237,175,187,0,1513,177,221,7,4,Geelong,122.312045270816,14,40,2,10
1318,202,243,0,1533,186,215,3,4,Carlton,116.312594840668,14,40,3,10
1244,176,192,0,1512,178,220,12,5,"North Melbourne",121.543408360129,14,36,4,9
1458,192,235,0,1519,211,214,10,6,Hawthorn,104.183813443073,14,32,5,8
1436,200,240,1,1494,206,209,4,6,Collingwood,104.038997214485,14,30,6,7
1473,213,202,0,1438,210,206,16,7,Sydney,97.6238968092329,14,28,7,7
1309,187,212,0,1400,187,198,5,8,Essendon,106.951871657754,14,24,8,6
1691,209,197,0,1445,247,208,11,9,Melbourne,85.4523950325251,14,20,9,5
1697,233,186,1,1248,244,177,15,10,"St Kilda",73.5415439010018,14,14,10,3
1796,224,160,0,1378,262,203,18,11,"Western Bulldogs",76.7260579064588,14,12,11,3
1847,263,190,1,1492,264,217,19,11,Fitzroy,80.7796426637791,14,10,12,2
