against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
94,16,18,0,132,13,19,3,0,Carlton,140.425531914894,1,4,1,1
100,16,14,0,122,14,18,11,0,Melbourne,122,1,4,2,1
87,15,10,0,100,12,15,12,0,"North Melbourne",114.942528735632,1,4,3,1
113,11,17,0,125,17,18,19,0,Fitzroy,110.619469026549,1,4,4,1
106,16,15,0,111,15,16,14,0,Richmond,104.716981132075,1,4,5,1
85,13,10,0,88,12,13,16,0,Sydney,103.529411764706,1,4,6,1
88,10,13,0,85,13,12,7,1,Geelong,96.5909090909091,1,0,7,0
111,15,16,0,106,16,15,10,1,Hawthorn,95.4954954954955,1,0,8,0
125,17,11,0,113,18,17,18,1,"Western Bulldogs",90.4,1,0,9,0
100,10,15,0,87,15,12,5,1,Essendon,87,1,0,10,0
122,14,16,0,100,18,14,15,1,"St Kilda",81.9672131147541,1,0,11,0
132,18,16,0,94,19,13,4,1,Collingwood,71.2121212121212,1,0,12,0
