against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
66,18,20,0,176,8,26,16,0,Sydney,266.666666666667,1,4,1,1
103,13,15,0,141,15,21,4,0,Collingwood,136.893203883495,1,4,2,1
100,16,8,0,128,14,20,7,0,Geelong,128,1,4,3,1
112,10,10,0,142,17,22,18,0,"Western Bulldogs",126.785714285714,1,4,4,1
102,18,8,0,128,14,20,11,0,Melbourne,125.490196078431,1,4,5,1
120,12,11,0,137,18,21,5,0,Essendon,114.166666666667,1,4,6,1
137,11,12,0,120,21,18,14,1,Richmond,87.5912408759124,1,0,7,0
128,8,18,0,102,20,14,19,1,Fitzroy,79.6875,1,0,8,0
142,10,10,0,112,22,17,3,1,Carlton,78.8732394366197,1,0,9,0
128,8,16,0,100,20,14,10,1,Hawthorn,78.125,1,0,10,0
141,15,13,0,103,21,15,12,1,"North Melbourne",73.0496453900709,1,0,11,0
176,20,18,0,66,26,8,15,1,"St Kilda",37.5,1,0,12,0
