against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
839,131,124,0,1084,118,160,5,2,Essendon,129.201430274136,9,28,1,7
992,116,123,0,1047,146,154,12,3,"North Melbourne",105.54435483871,9,24,2,6
937,109,112,0,958,138,141,4,3,Collingwood,102.241195304162,9,24,3,6
899,107,149,0,1067,132,153,10,4,Hawthorn,118.687430478309,9,20,4,5
986,128,114,0,1068,143,159,18,4,"Western Bulldogs",108.316430020284,9,20,5,5
977,119,142,0,1042,143,150,3,4,Carlton,106.653019447288,9,20,6,5
955,115,129,0,909,140,130,7,4,Geelong,95.1832460732984,9,20,7,5
1012,136,129,0,1095,146,161,14,5,Richmond,108.201581027668,9,16,8,4
994,124,122,0,914,145,132,11,5,Melbourne,91.9517102615694,9,16,9,4
855,141,121,0,901,119,130,16,6,Sydney,105.380116959064,9,12,10,3
1051,121,122,0,1016,155,149,19,6,Fitzroy,96.6698382492864,9,12,11,3
1351,157,117,0,747,199,105,15,8,"St Kilda",55.2923760177646,9,4,12,1
