against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1479,207,213,0,1971,212,293,5,2,Essendon,133.265720081136,16,56,1,14
1555,223,195,0,1851,222,276,18,5,"Western Bulldogs",119.03536977492,16,44,2,11
1582,184,268,1,1978,233,285,10,5,Hawthorn,125.031605562579,16,42,3,10
1622,194,248,0,1778,238,255,3,6,Carlton,109.617755856967,16,40,4,10
1720,202,233,1,1769,253,256,12,6,"North Melbourne",102.848837209302,16,38,5,9
1642,208,194,0,1694,239,250,4,8,Collingwood,103.166869671133,16,32,6,8
1735,217,213,0,1677,253,244,7,8,Geelong,96.657060518732,16,32,7,8
1899,237,221,0,1787,277,261,14,9,Richmond,94.102159031069,16,28,8,7
1816,208,236,0,1790,268,259,19,10,Fitzroy,98.568281938326,16,24,9,6
1665,243,224,0,1646,237,237,16,11,Sydney,98.8588588588589,16,20,10,5
1810,244,207,0,1425,261,203,11,11,Melbourne,78.7292817679558,16,20,11,5
2271,279,194,0,1430,332,206,15,14,"St Kilda",62.9678555702334,16,8,12,2
