against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1661,233,237,0,2205,238,328,5,3,Essendon,132.751354605659,18,60,1,15
1742,242,226,0,2122,250,316,18,5,"Western Bulldogs",121.814006888634,18,52,2,13
1738,214,303,1,2247,254,324,10,5,Hawthorn,129.286536248562,18,50,3,12
1783,211,273,0,2025,262,292,3,6,Carlton,113.572630398205,18,48,4,12
1996,232,259,1,1945,294,281,12,7,"North Melbourne",97.4448897795591,18,42,5,10
1902,240,249,0,1923,277,279,7,8,Geelong,101.104100946372,18,40,6,10
1825,241,212,0,1874,264,277,4,9,Collingwood,102.684931506849,18,36,7,9
2044,238,271,0,1957,301,281,19,11,Fitzroy,95.7436399217221,18,28,8,7
2151,261,239,0,1973,315,289,14,11,Richmond,91.7247791724779,18,28,9,7
1897,271,246,0,1818,271,262,16,13,Sydney,95.8355297838693,18,20,10,5
2068,274,235,0,1621,299,231,11,13,Melbourne,78.384912959381,18,20,11,5
2508,312,219,0,1605,366,231,15,16,"St Kilda",63.9952153110048,18,8,12,2
