against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1913,263,280,0,2590,275,385,5,3,Essendon,135.389440669106,21,72,1,18
1916,272,263,0,2351,274,348,18,5,"Western Bulldogs",122.703549060543,21,64,2,16
1929,255,334,1,2488,279,359,10,6,Hawthorn,128.978745463971,21,58,3,14
2029,253,315,0,2349,296,339,3,7,Carlton,115.771315919172,21,56,4,14
2272,280,316,1,2284,332,328,12,7,"North Melbourne",100.528169014085,21,54,5,13
2166,276,285,0,2157,315,312,7,10,Geelong,99.584487534626,21,44,6,11
2099,281,256,0,2122,303,311,4,11,Collingwood,101.09575988566,21,40,7,10
2499,303,280,0,2230,366,325,14,13,Richmond,89.2356942777111,21,32,8,8
2332,280,308,0,2204,342,316,19,14,Fitzroy,94.5111492281304,21,28,9,7
2184,312,299,0,2141,312,307,16,15,Sydney,98.0311355311355,21,24,10,6
2395,313,266,0,1874,347,268,11,15,Melbourne,78.2463465553236,21,24,11,6
2871,363,249,0,1815,418,261,15,19,"St Kilda",63.2183908045977,21,8,12,2
