against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1599,219,221,0,2039,230,303,5,3,Essendon,127.517198248906,17,56,1,14
1634,236,210,0,1956,233,291,18,5,"Western Bulldogs",119.706242350061,17,48,2,12
1644,198,288,1,2112,241,304,10,5,Hawthorn,128.467153284672,17,46,3,11
1690,202,260,0,1898,248,273,3,6,Carlton,112.307692307692,17,44,4,11
1830,216,245,1,1883,269,273,12,6,"North Melbourne",102.896174863388,17,42,5,10
1720,220,202,0,1780,250,263,4,8,Collingwood,103.488372093023,17,36,6,9
1816,226,231,0,1779,265,258,7,8,Geelong,97.9625550660793,17,36,7,9
1985,245,233,0,1865,290,272,14,10,Richmond,93.9546599496222,17,28,8,7
1950,228,250,0,1852,287,267,19,11,Fitzroy,94.974358974359,17,24,9,6
1770,258,237,0,1725,252,248,16,12,Sydney,97.4576271186441,17,20,10,5
1924,256,221,0,1535,278,219,11,12,Melbourne,79.7817047817048,17,20,11,5
2373,297,203,0,1511,346,218,15,15,"St Kilda",63.6746734091867,17,8,12,2
