against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1239,189,208,0,1726,175,253,10,2,Hawthorn,139.305891848265,14,48,1,12
966,174,174,0,1266,132,182,4,3,Collingwood,131.055900621118,14,44,2,11
1071,165,197,0,1289,151,182,11,3,Melbourne,120.354808590103,14,44,3,11
1234,190,207,0,1503,174,216,3,5,Carlton,121.799027552674,14,36,4,9
1309,157,172,0,1396,192,204,5,7,Essendon,106.646294881589,14,28,5,7
1307,209,189,0,1413,183,204,17,8,"West Coast",108.110175975516,14,24,6,6
1367,173,191,0,1421,199,205,7,8,Geelong,103.950256035113,14,24,7,6
1161,171,166,0,1150,165,164,18,8,"Western Bulldogs",99.052540913006,14,24,8,6
1612,190,195,0,1557,237,227,12,8,"North Melbourne",96.5880893300248,14,24,9,6
1398,186,220,0,1240,202,170,16,8,Sydney,88.6981402002861,14,24,10,6
1632,240,169,0,1159,232,165,2,8,"Brisbane Lions",71.0171568627451,14,24,11,6
1248,174,179,0,1079,179,150,15,10,"St Kilda",86.4583333333333,14,16,12,4
1561,205,197,0,1337,226,190,19,10,Fitzroy,85.6502242152466,14,16,13,4
1722,234,193,0,1291,248,183,14,10,Richmond,74.9709639953542,14,16,14,4
