against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
648,96,122,0,818,92,116,11,1,Melbourne,126.234567901235,8,28,1,7
685,115,118,0,940,95,137,3,2,Carlton,137.226277372263,8,24,2,6
804,120,120,0,1020,114,150,10,2,Hawthorn,126.865671641791,8,24,3,6
643,97,102,0,780,91,113,4,2,Collingwood,121.306376360809,8,24,4,6
695,119,107,0,911,96,134,17,3,"West Coast",131.079136690647,8,20,5,5
825,99,97,0,859,121,127,5,3,Essendon,104.121212121212,8,20,6,5
798,108,115,0,889,115,129,7,4,Geelong,111.40350877193,8,16,7,4
853,133,110,0,644,120,89,2,4,"Brisbane Lions",75.4982415005862,8,16,8,4
650,98,100,0,700,92,100,18,5,"Western Bulldogs",107.692307692308,8,12,9,3
1023,99,104,0,938,154,139,12,5,"North Melbourne",91.6911045943304,8,12,10,3
896,110,134,0,770,131,106,19,6,Fitzroy,85.9375,8,8,11,2
764,104,94,0,616,110,87,15,6,"St Kilda",80.6282722513089,8,8,12,2
885,111,120,0,672,129,92,16,6,Sydney,75.9322033898305,8,8,13,2
1105,133,99,0,717,162,103,14,7,Richmond,64.8868778280543,8,4,14,1
