against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
559,79,109,0,703,80,99,11,1,Melbourne,125.760286225403,7,24,1,6
579,105,98,0,848,79,125,17,2,"West Coast",146.459412780656,7,20,2,5
564,108,98,0,806,76,118,3,2,Carlton,142.90780141844,7,20,3,5
561,81,92,0,692,80,100,4,2,Collingwood,123.351158645276,7,20,4,5
741,111,106,0,904,105,133,10,2,Hawthorn,121.997300944669,7,20,5,5
684,96,103,0,781,98,113,7,3,Geelong,114.181286549708,7,16,6,4
736,88,80,0,722,108,107,5,3,Essendon,98.0978260869565,7,16,7,4
562,88,84,0,618,79,89,18,4,"Western Bulldogs",109.964412811388,7,12,8,3
889,79,97,0,817,135,120,12,4,"North Melbourne",91.9010123734533,7,12,9,3
766,112,97,0,529,109,72,2,4,"Brisbane Lions",69.0600522193212,7,12,10,3
781,97,117,0,681,114,94,19,5,Fitzroy,87.1959026888604,7,8,11,2
770,98,99,0,585,112,81,16,5,Sydney,75.974025974026,7,8,12,2
656,92,82,0,502,94,70,15,6,"St Kilda",76.5243902439024,7,4,13,1
968,116,88,0,628,142,90,14,6,Richmond,64.8760330578512,7,4,14,1
