against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1276,160,211,0,1765,186,259,17,1,"West Coast",138.322884012539,16,60,1,15
1119,141,189,0,1473,163,214,1,5,Adelaide,131.635388739946,16,44,2,11
1369,151,206,0,1610,203,234,7,6,Geelong,117.604090577064,16,40,3,10
1298,176,191,0,1367,187,196,16,6,Sydney,105.315870570108,16,40,4,10
1461,195,182,0,1478,211,216,12,6,"North Melbourne",101.163586584531,16,40,5,10
1381,151,189,0,1623,205,239,15,7,"St Kilda",117.523533671253,16,36,6,9
1600,220,199,0,1657,230,243,11,7,Melbourne,103.5625,16,36,7,9
1539,189,189,0,1455,225,211,14,7,Richmond,94.541910331384,16,36,8,9
1441,199,197,0,1643,207,241,2,8,"Brisbane Lions",114.018043025677,16,32,9,8
1560,204,183,1,1431,226,208,13,8,"Port Adelaide",91.7307692307692,16,30,10,7
1488,222,158,0,1514,211,226,6,9,Fremantle,101.747311827957,16,28,11,7
1717,217,198,0,1596,250,233,18,10,"Western Bulldogs",92.9528246942341,16,24,12,6
1681,193,163,0,1441,248,213,5,10,Essendon,85.7227840571089,16,24,13,6
1659,195,190,0,1396,244,201,4,11,Collingwood,84.1470765521398,16,20,14,5
1626,174,159,0,1323,242,194,10,13,Hawthorn,81.3653136531365,16,12,15,3
1925,197,180,1,1368,288,198,3,13,Carlton,71.0649350649351,16,10,16,2
