against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1742,212,279,0,2187,255,318,17,4,"West Coast",125.545350172216,21,68,1,17
1443,189,254,0,1988,209,289,1,5,Adelaide,137.768537768538,21,64,2,16
1621,217,243,0,1845,234,267,16,7,Sydney,113.818630475015,21,56,3,14
1759,193,259,0,2221,261,327,15,8,"St Kilda",126.264923251848,21,52,4,13
1986,252,236,0,1940,289,284,12,9,"North Melbourne",97.6837865055388,21,48,5,12
1838,212,265,0,2065,271,300,7,10,Geelong,112.350380848749,21,44,6,11
1918,280,208,0,1966,273,293,6,10,Fremantle,102.502606882169,21,44,7,11
2181,285,252,0,2076,316,304,11,10,Melbourne,95.1856946354883,21,44,8,11
1991,257,246,1,1908,289,277,13,10,"Port Adelaide",95.8312405826218,21,42,9,10
1978,268,250,0,2092,285,307,2,11,"Brisbane Lions",105.763397371082,21,40,10,10
2251,283,258,0,2244,328,331,18,11,"Western Bulldogs",99.6890270990671,21,40,11,10
2121,243,250,0,1954,313,284,14,11,Richmond,92.1263554926921,21,40,12,10
2207,263,221,0,2033,324,302,5,13,Essendon,92.1159945627549,21,32,13,8
2188,250,215,0,1829,323,269,10,16,Hawthorn,83.5923217550274,21,20,14,5
2284,268,248,0,1784,336,256,4,16,Collingwood,78.1085814360771,21,20,15,5
2557,259,247,1,1933,383,281,3,16,Carlton,75.5964020336332,21,18,16,4
