against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1188,150,202,0,1654,173,242,17,1,"West Coast",139.225589225589,15,56,1,14
1084,136,176,0,1364,158,198,1,5,Adelaide,125.830258302583,15,40,2,10
1322,146,188,0,1484,196,216,7,6,Geelong,112.254160363086,15,36,3,9
1496,212,187,0,1579,214,232,11,6,Melbourne,105.548128342246,15,36,4,9
1220,164,183,0,1263,176,180,16,6,Sydney,103.524590163934,15,36,5,9
1433,179,182,0,1418,209,206,14,6,Richmond,98.9532449406839,15,36,6,9
1393,187,169,0,1369,201,200,12,6,"North Melbourne",98.2770997846375,15,36,7,9
1330,190,187,0,1555,190,228,2,7,"Brisbane Lions",116.917293233083,15,32,8,8
1344,144,179,0,1517,200,223,15,7,"St Kilda",112.872023809524,15,32,9,8
1434,186,178,1,1384,208,201,13,7,"Port Adelaide",96.513249651325,15,30,10,7
1371,207,150,0,1362,194,202,6,9,Fremantle,99.3435448577681,15,24,11,6
1608,204,193,0,1561,234,228,18,9,"Western Bulldogs",97.0771144278607,15,24,12,6
1528,190,175,0,1291,223,186,4,10,Collingwood,84.4895287958115,15,20,13,5
1576,178,158,0,1310,233,192,5,10,Essendon,83.1218274111675,15,20,14,5
1517,161,151,0,1255,226,184,10,12,Hawthorn,82.7290705339486,15,12,15,3
1773,189,165,1,1251,264,181,3,12,Carlton,70.5583756345178,15,10,16,2
