against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
302,38,55,0,379,44,54,17,0,"West Coast",125.496688741722,4,16,1,4
327,51,38,0,380,46,57,12,0,"North Melbourne",116.207951070336,4,16,2,4
274,46,48,0,378,38,55,1,1,Adelaide,137.956204379562,4,12,3,3
385,61,50,0,458,54,68,11,1,Melbourne,118.961038961039,4,12,4,3
385,55,47,0,389,55,57,14,1,Richmond,101.038961038961,4,12,5,3
371,35,59,0,419,56,60,7,2,Geelong,112.938005390836,4,8,6,2
378,42,48,0,396,56,58,15,2,"St Kilda",104.761904761905,4,8,7,2
338,44,49,0,343,49,49,16,2,Sydney,101.479289940828,4,8,8,2
448,40,52,1,412,68,60,3,2,Carlton,91.9642857142857,4,6,9,1
394,46,47,1,293,58,41,13,2,"Port Adelaide",74.3654822335025,4,6,10,1
394,46,49,0,373,58,54,4,3,Collingwood,94.6700507614213,4,4,11,1
300,54,38,0,278,41,40,6,3,Fremantle,92.6666666666667,4,4,12,1
448,64,60,0,414,64,59,18,3,"Western Bulldogs",92.4107142857143,4,4,13,1
370,40,39,0,339,55,50,2,3,"Brisbane Lions",91.6216216216216,4,4,14,1
367,43,40,0,334,54,49,10,3,Hawthorn,91.008174386921,4,4,15,1
419,53,39,0,315,61,46,5,3,Essendon,75.1789976133652,4,4,16,1
