against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
903,153,182,0,1244,125,177,4,1,Collingwood,137.763012181617,11,40,1,10
877,127,169,0,1171,125,167,3,2,Carlton,133.523375142531,11,36,2,9
1039,151,164,0,1154,148,165,14,3,Richmond,111.06833493744,11,32,3,8
1231,157,178,0,1288,179,185,5,4,Essendon,104.630381803412,11,28,4,7
978,162,152,1,1016,136,144,12,4,"North Melbourne",103.885480572597,11,26,5,6
929,137,131,0,983,132,142,15,5,"St Kilda",105.812701829925,11,24,6,6
969,135,154,0,988,139,139,11,5,Melbourne,101.960784313725,11,24,7,6
1022,164,160,0,1156,143,166,10,6,Hawthorn,113.111545988258,11,20,8,5
1096,148,149,1,917,158,128,18,7,"Western Bulldogs",83.6678832116788,11,14,9,3
1071,159,132,0,978,152,141,19,8,Fitzroy,91.3165266106443,11,12,10,3
1282,184,136,0,964,183,138,7,9,Geelong,75.195007800312,11,8,11,2
1280,170,140,0,818,185,113,16,11,Sydney,63.90625,11,0,12,0
