against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1588,244,291,0,2079,224,298,4,2,Collingwood,130.919395465995,19,68,1,17
1727,263,278,0,1982,244,284,14,4,Richmond,114.765489287782,19,60,2,15
1621,253,284,0,2030,228,291,3,6,Carlton,125.231338679827,19,52,3,13
2018,272,283,0,2197,291,319,5,6,Essendon,108.870168483647,19,52,4,13
1719,255,269,0,1913,244,274,10,9,Hawthorn,111.285631180919,19,40,5,10
1614,240,249,0,1725,229,246,15,9,"St Kilda",106.877323420074,19,40,6,10
1758,258,255,1,1707,250,242,12,9,"North Melbourne",97.098976109215,19,38,7,9
1817,263,273,0,1701,259,238,11,12,Melbourne,93.6158503026968,19,28,8,7
1915,271,240,0,1668,274,238,19,13,Fitzroy,87.1018276762402,19,24,9,6
2147,293,219,0,1641,309,237,7,14,Geelong,76.4322310200279,19,20,10,5
1894,262,242,1,1598,272,226,18,14,"Western Bulldogs",84.3717001055966,19,18,11,4
2081,263,254,0,1658,303,234,16,15,Sydney,79.6732340221048,19,16,12,4
