against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
786,114,156,0,1104,112,158,3,1,Carlton,140.458015267176,10,36,1,9
791,137,166,0,1090,109,154,4,1,Collingwood,137.800252844501,10,36,2,9
1077,141,162,0,1176,156,169,5,3,Essendon,109.192200557103,10,28,3,7
981,135,157,0,1045,141,148,14,3,Richmond,106.523955147808,10,28,4,7
888,150,143,1,935,123,132,12,3,"North Melbourne",105.292792792793,10,26,5,6
862,124,118,0,892,123,129,15,5,"St Kilda",103.480278422274,10,20,6,5
888,126,142,0,898,127,126,11,5,Melbourne,101.126126126126,10,20,7,5
946,154,143,0,1037,132,149,10,6,Hawthorn,109.619450317125,10,16,8,4
987,141,133,1,859,141,121,18,6,"Western Bulldogs",87.031408308004,10,14,9,3
967,151,117,0,897,136,130,19,7,Fitzroy,92.7611168562565,10,12,10,3
1201,169,128,0,860,172,122,7,9,Geelong,71.6069941715237,10,4,11,1
1161,153,130,0,742,168,102,16,10,Sydney,63.9104220499569,10,0,12,0
