against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
209,41,63,0,375,28,52,4,0,Collingwood,179.425837320574,3,12,1,3
239,29,47,0,329,35,47,3,0,Carlton,137.65690376569,3,12,2,3
318,36,42,0,366,47,54,14,0,Richmond,115.094339622642,3,12,3,3
247,31,31,0,307,36,46,15,1,"St Kilda",124.291497975708,3,8,4,2
271,49,44,0,278,37,39,12,1,"North Melbourne",102.583025830258,3,8,5,2
300,48,38,0,338,42,50,10,2,Hawthorn,112.666666666667,3,4,6,1
299,41,46,0,286,43,40,19,2,Fitzroy,95.6521739130435,3,4,7,1
408,42,45,0,375,61,55,5,2,Essendon,91.9117647058823,3,4,8,1
278,44,43,0,241,39,33,11,2,Melbourne,86.6906474820144,3,4,9,1
357,51,46,0,304,51,43,18,2,"Western Bulldogs",85.1540616246499,3,4,10,1
405,57,47,0,275,58,38,16,3,Sydney,67.9012345679012,3,0,11,0
400,58,35,0,257,57,37,7,3,Geelong,64.25,3,0,12,0
