against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
48,12,22,0,124,6,17,4,0,Collingwood,258.333333333333,1,4,1,1
68,8,16,0,124,10,18,3,0,Carlton,182.352941176471,1,4,2,1
87,15,17,0,137,12,20,19,0,Fitzroy,157.471264367816,1,4,3,1
66,12,14,0,98,9,14,15,0,"St Kilda",148.484848484848,1,4,4,1
70,16,14,0,98,9,14,12,0,"North Melbourne",140,1,4,5,1
127,13,15,0,129,19,19,14,0,Richmond,101.574803149606,1,4,6,1
129,15,13,0,127,19,19,5,1,Essendon,98.4496124031008,1,0,7,0
98,14,16,0,70,14,9,10,1,Hawthorn,71.4285714285714,1,0,8,0
98,14,12,0,66,14,9,11,1,Melbourne,67.3469387755102,1,0,9,0
137,17,15,0,87,20,12,18,1,"Western Bulldogs",63.5036496350365,1,0,10,0
124,16,8,0,68,18,10,7,1,Geelong,54.8387096774194,1,0,11,0
124,22,12,0,48,17,6,16,1,Sydney,38.7096774193548,1,0,12,0
